"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"déharnachant";"déharnachante";"déharnachantes";"déharnachants";0;0;86586
"déhottant";"déhottante";"déhottantes";"déhottants";0;0;86587
"déhouillant";"déhouillante";"déhouillantes";"déhouillants";0;0;86588
"déifiant";"déifiante";"déifiantes";"déifiants";0;0;86589
"déjantant";"déjantante";"déjantantes";"déjantants";0;0;86590
"déjaugeant";"déjaugeante";"déjaugeantes";"déjaugeants";0;0;86591
"déjaunissant";"déjaunissante";"déjaunissantes";"déjaunissants";0;0;86592
"déjetant";"déjetante";"déjetantes";"déjetants";0;0;86593
"déjeunant";"déjeunante";"déjeunantes";"déjeunants";0;0;86594
"déjouant";"déjouante";"déjouantes";"déjouants";0;0;86595
"déjouquant";"déjouquante";"déjouquantes";"déjouquants";0;0;86596
"déjuchant";"déjuchante";"déjuchantes";"déjuchants";0;0;86597
"déjugeant";"déjugeante";"déjugeantes";"déjugeants";0;0;86598
"délabrant";"délabrante";"délabrantes";"délabrants";0;0;86600
"délabyrinthant";"délabyrinthante";"délabyrinthantes";"délabyrinthants";0;0;86601
"délaçant";"délaçante";"délaçantes";"délaçants";0;0;86602
"délainant";"délainante";"délainantes";"délainants";0;0;86603
"délaissant";"délaissante";"délaissantes";"délaissants";0;0;86604
"délaitant";"délaitante";"délaitantes";"délaitants";0;0;86605
"délardant";"délardante";"délardantes";"délardants";0;0;86606
"délassant";"délassante";"délassantes";"délassants";0;0;86607
"délattant";"délattante";"délattantes";"délattants";0;0;86608
"délavant";"délavante";"délavantes";"délavants";0;0;86609
"délayant";"délayante";"délayantes";"délayants";0;0;86610
"déléaturant";"déléaturante";"déléaturantes";"déléaturants";0;0;86611
"délectant";"délectante";"délectantes";"délectants";0;0;86612
"délégitimant";"délégitimante";"délégitimantes";"délégitimants";0;0;86613
"déléguant";"déléguante";"déléguantes";"déléguants";0;0;86614
"délestant";"délestante";"délestantes";"délestants";0;0;86615
"délibérant";"délibérante";"délibérantes";"délibérants";0;1;86616
"délicotant";"délicotante";"délicotantes";"délicotants";0;0;86617
"déliant";"déliante";"déliantes";"déliants";0;0;86618
"délignifiant";"délignifiante";"délignifiantes";"délignifiants";0;0;86619
"délimitant";"délimitante";"délimitantes";"délimitants";0;0;86620
"délinéamentant";"délinéamentante";"délinéamentantes";"délinéamentants";0;0;86621
"délinéant";"délinéante";"délinéantes";"délinéants";0;0;86622
"délirant";"délirante";"délirantes";"délirants";0;6;86623
"délissant";"délissante";"délissantes";"délissants";0;0;86624
"délitant";"délitante";"délitantes";"délitants";0;0;86625
"délivrant";"délivrante";"délivrantes";"délivrants";0;0;86626
"délogeant";"délogeante";"délogeantes";"délogeants";0;0;86628
"déloquant";"déloquante";"déloquantes";"déloquants";0;0;86629
"délourdant";"délourdante";"délourdantes";"délourdants";0;0;86630
"délovant";"délovante";"délovantes";"délovants";0;0;86631
"délurant";"délurante";"délurantes";"délurants";0;0;86632
"délustrant";"délustrante";"délustrantes";"délustrants";0;0;86633
"délutant";"délutante";"délutantes";"délutants";0;0;86634
"démaclant";"démaclante";"démaclantes";"démaclants";0;0;86636
"démaçonnant";"démaçonnante";"démaçonnantes";"démaçonnants";0;0;86637
"démaigrissant";"démaigrissante";"démaigrissantes";"démaigrissants";0;0;86639
"démaillant";"démaillante";"démaillantes";"démaillants";0;0;86640
"démaillotant";"démaillotante";"démaillotantes";"démaillotants";0;0;86641
"démanchant";"démanchante";"démanchantes";"démanchants";0;0;86642
"demandant";"demandante";"demandantes";"demandants";0;93;86643
"démangeant";"démangeante";"démangeantes";"démangeants";0;0;86644
"démantelant";"démantelante";"démantelantes";"démantelants";0;0;86645
"démantibulant";"démantibulante";"démantibulantes";"démantibulants";0;0;86646
"démaquant";"démaquante";"démaquantes";"démaquants";0;0;86647
"démaquillant";"démaquillante";"démaquillantes";"démaquillants";0;0;86648
"démarchant";"démarchante";"démarchantes";"démarchants";0;0;86649
"démariant";"démariante";"démariantes";"démariants";0;0;86650
"démarquant";"démarquante";"démarquantes";"démarquants";0;0;86651
"démarrant";"démarrante";"démarrantes";"démarrants";0;0;86652
"démasclant";"démasclante";"démasclantes";"démasclants";0;0;86653
"démasquant";"démasquante";"démasquantes";"démasquants";0;0;86654
"démastiquant";"démastiquante";"démastiquantes";"démastiquants";0;0;86655
"démâtant";"démâtante";"démâtantes";"démâtants";0;0;86656
"démêlant";"démêlante";"démêlantes";"démêlants";0;0;86660
"démembrant";"démembrante";"démembrantes";"démembrants";0;0;86661
"déménageant";"déménageante";"déménageantes";"déménageants";0;0;86662
"démenant";"démenante";"démenantes";"démenants";0;0;86663
"démentant";"démentante";"démentantes";"démentants";0;0;86664
"démerdant";"démerdante";"démerdantes";"démerdants";0;0;86665
"déméritant";"déméritante";"déméritantes";"déméritants";0;0;86666
"démettant";"démettante";"démettantes";"démettants";0;0;86668
"démeublant";"démeublante";"démeublantes";"démeublants";0;0;86669
"demeurant";"demeurante";"demeurantes";"demeurants";0;244;86670
"démiellant";"démiellante";"démiellantes";"démiellants";0;0;86671
"déminant";"déminante";"déminantes";"déminants";0;0;86673
"démissionnant";"démissionnante";"démissionnantes";"démissionnants";0;0;86675
"démodant";"démodante";"démodantes";"démodants";0;0;86678
"démodulant";"démodulante";"démodulantes";"démodulants";0;0;86679
"démolissant";"démolissante";"démolissantes";"démolissants";0;0;86680
"démontant";"démontante";"démontantes";"démontants";0;0;86682
"démontrant";"démontrante";"démontrantes";"démontrants";0;0;86683
"démordant";"démordante";"démordantes";"démordants";0;0;86685
"démotivant";"démotivante";"démotivantes";"démotivants";0;0;86686
"démouchetant";"démouchetante";"démouchetantes";"démouchetants";0;0;86687
"démoulant";"démoulante";"démoulantes";"démoulants";0;0;86688
"démouscaillant";"démouscaillante";"démouscaillantes";"démouscaillants";0;0;86689
"démoustiquant";"démoustiquante";"démoustiquantes";"démoustiquants";0;0;86690
"démucilaginant";"démucilaginante";"démucilaginantes";"démucilaginants";0;0;86691
"démultipliant";"démultipliante";"démultipliantes";"démultipliants";0;0;86692
"démunissant";"démunissante";"démunissantes";"démunissants";0;0;86693
"démurant";"démurante";"démurantes";"démurants";0;0;86694
"démurgeant";"démurgeante";"démurgeantes";"démurgeants";0;0;86695
"démystifiant";"démystifiante";"démystifiantes";"démystifiants";0;0;86699
"démythifiant";"démythifiante";"démythifiantes";"démythifiants";0;0;86700
"dénantissant";"dénantissante";"dénantissantes";"dénantissants";0;0;86701
"dénattant";"dénattante";"dénattantes";"dénattants";0;0;86704
"dénaturant";"dénaturante";"dénaturantes";"dénaturants";0;0;86706
"dénébulant";"dénébulante";"dénébulantes";"dénébulants";0;0;86708
"déneigeant";"déneigeante";"déneigeantes";"déneigeants";0;0;86710
"dénervant";"dénervante";"dénervantes";"dénervants";0;0;86711
"dénichant";"dénichante";"dénichantes";"dénichants";0;0;86713
"dénickelant";"dénickelante";"dénickelantes";"dénickelants";0;0;86714
"déniant";"déniante";"déniantes";"déniants";0;0;86716
"dénigrant";"dénigrante";"dénigrantes";"dénigrants";0;0;86717
"dénitrant";"dénitrante";"dénitrantes";"dénitrants";0;0;86718
"dénitrifiant";"dénitrifiante";"dénitrifiantes";"dénitrifiants";0;0;86719
"dénivelant";"dénivelante";"dénivelantes";"dénivelants";0;0;86720
"dénombrant";"dénombrante";"dénombrantes";"dénombrants";0;0;86721
"dénommant";"dénommante";"dénommantes";"dénommants";0;0;86722
"dénonçant";"dénonçante";"dénonçantes";"dénonçants";0;0;86723
"dénotant";"dénotante";"dénotantes";"dénotants";0;0;86724
"dénouant";"dénouante";"dénouantes";"dénouants";0;0;86725
"dénoyautant";"dénoyautante";"dénoyautantes";"dénoyautants";0;0;86726
"dénoyant";"dénoyante";"dénoyantes";"dénoyants";0;0;86727
"densifiant";"densifiante";"densifiantes";"densifiants";0;0;86728
"dentelant";"dentelante";"dentelantes";"dentelants";0;0;86729
"dénudant";"dénudante";"dénudantes";"dénudants";0;0;86731
"dénuant";"dénuante";"dénuantes";"dénuants";0;0;86732
"dépagnotant";"dépagnotante";"dépagnotantes";"dépagnotants";0;0;86733
"dépaillant";"dépaillante";"dépaillantes";"dépaillants";0;0;86734
"dépaisselant";"dépaisselante";"dépaisselantes";"dépaisselants";0;0;86735
"dépalissant";"dépalissante";"dépalissantes";"dépalissants";0;0;86736
"dépannant";"dépannante";"dépannantes";"dépannants";0;0;86737
"dépaquetant";"dépaquetante";"dépaquetantes";"dépaquetants";0;0;86738
"déparaffinant";"déparaffinante";"déparaffinantes";"déparaffinants";0;0;86739
"dépareillant";"dépareillante";"dépareillantes";"dépareillants";0;0;86741
"déparant";"déparante";"déparantes";"déparants";0;0;86742
"dépariant";"dépariante";"dépariantes";"dépariants";0;0;86743
"déparlant";"déparlante";"déparlantes";"déparlants";0;0;86744
"départageant";"départageante";"départageantes";"départageants";0;0;86745
"départant";"départante";"départantes";"départants";0;0;86747
"dépassant";"dépassante";"dépassantes";"dépassants";0;0;86748
"dépassionnant";"dépassionnante";"dépassionnantes";"dépassionnants";0;0;86749
"dépatouillant";"dépatouillante";"dépatouillantes";"dépatouillants";0;0;86750
"dépatriant";"dépatriante";"dépatriantes";"dépatriants";0;0;86751
"dépavant";"dépavante";"dépavantes";"dépavants";0;0;86752
"dépeçant";"dépeçante";"dépeçantes";"dépeçants";0;0;86754
"dépêchant";"dépêchante";"dépêchantes";"dépêchants";0;0;86755
"dépeignant";"dépeignante";"dépeignantes";"dépeignants";0;0;86757
"dépelotonnant";"dépelotonnante";"dépelotonnantes";"dépelotonnants";0;0;86758
"dépendant";"dépendante";"dépendantes";"dépendants";0;7;86760
"dépensant";"dépensante";"dépensantes";"dépensants";0;0;86761
"dépérissant";"dépérissante";"dépérissantes";"dépérissants";0;0;86763
"dépêtrant";"dépêtrante";"dépêtrantes";"dépêtrants";0;0;86765
"dépeuplant";"dépeuplante";"dépeuplantes";"dépeuplants";0;0;86766
"déphosphorant";"déphosphorante";"déphosphorantes";"déphosphorants";0;0;86768
"dépiautant";"dépiautante";"dépiautantes";"dépiautants";0;0;86769
"dépilant";"dépilante";"dépilantes";"dépilants";0;0;86770
"dépinglant";"dépinglante";"dépinglantes";"dépinglants";0;0;86771
"dépiquant";"dépiquante";"dépiquantes";"dépiquants";0;0;86772
"dépistant";"dépistante";"dépistantes";"dépistants";0;0;86773
"dépitant";"dépitante";"dépitantes";"dépitants";0;0;86774
"déplaçant";"déplaçante";"déplaçantes";"déplaçants";0;0;86775
"déplafonnant";"déplafonnante";"déplafonnantes";"déplafonnants";0;0;86776
"déplanquant";"déplanquante";"déplanquantes";"déplanquants";0;0;86778
"déplantant";"déplantante";"déplantantes";"déplantants";0;0;86779
"déplantinant";"déplantinante";"déplantinantes";"déplantinants";0;0;86780
"déplâtrant";"déplâtrante";"déplâtrantes";"déplâtrants";0;0;86781
"dépliant";"dépliante";"dépliantes";"dépliants";0;6;86782
"déplissant";"déplissante";"déplissantes";"déplissants";0;0;86783
"déplombant";"déplombante";"déplombantes";"déplombants";0;0;86784
"déplorant";"déplorante";"déplorantes";"déplorants";0;0;86785
"déployant";"déployante";"déployantes";"déployants";0;0;86786
"déplumant";"déplumante";"déplumantes";"déplumants";0;0;86787
"dépointant";"dépointante";"dépointantes";"dépointants";0;0;86789
"dépoitraillant";"dépoitraillante";"dépoitraillantes";"dépoitraillants";0;0;86790
"dépolissant";"dépolissante";"dépolissantes";"dépolissants";0;0;86792
"dépolluant";"dépolluante";"dépolluantes";"dépolluants";0;0;86794
"déponant";"déponante";"déponantes";"déponants";0;0;86796
"dépontillant";"dépontillante";"dépontillantes";"dépontillants";0;0;86797
"déportant";"déportante";"déportantes";"déportants";0;0;86798
"dépossédant";"dépossédante";"dépossédantes";"dépossédants";0;0;86800
"dépotant";"dépotante";"dépotantes";"dépotants";0;0;86801
"dépoudrant";"dépoudrante";"dépoudrantes";"dépoudrants";0;0;86802
"dépouillant";"dépouillante";"dépouillantes";"dépouillants";0;0;86803
"dépourvoyant";"dépourvoyante";"dépourvoyantes";"dépourvoyants";0;0;86804
"dépoussiérant";"dépoussiérante";"dépoussiérantes";"dépoussiérants";0;0;86805
"dépoutraillant";"dépoutraillante";"dépoutraillantes";"dépoutraillants";0;0;86806
"dépravant";"dépravante";"dépravantes";"dépravants";0;0;86807
"dépréciant";"dépréciante";"dépréciantes";"dépréciants";0;0;86808
"déprenant";"déprenante";"déprenantes";"déprenants";0;0;86809
"déprimant";"déprimante";"déprimantes";"déprimants";0;3;86811
"déprogrammant";"déprogrammante";"déprogrammantes";"déprogrammants";0;0;86813
"déprotégeant";"déprotégeante";"déprotégeantes";"déprotégeants";0;0;86816
"dépucelant";"dépucelante";"dépucelantes";"dépucelants";0;0;86817
"dépulpant";"dépulpante";"dépulpantes";"dépulpants";0;0;86818
"dépurant";"dépurante";"dépurantes";"dépurants";0;0;86819
"députant";"députante";"députantes";"députants";0;0;86820
"déqualifiant";"déqualifiante";"déqualifiantes";"déqualifiants";0;0;86821
"déquillant";"déquillante";"déquillantes";"déquillants";0;0;86822
"déracinant";"déracinante";"déracinantes";"déracinants";0;0;86823
"déradant";"déradante";"déradantes";"déradants";0;0;86824
"dérageant";"dérageante";"dérageantes";"dérageants";0;0;86825
"déraidissant";"déraidissante";"déraidissantes";"déraidissants";0;0;86826
"déraillant";"déraillante";"déraillantes";"déraillants";0;0;86827
"déramant";"déramante";"déramantes";"déramants";0;0;86829
"dérangeant";"dérangeante";"dérangeantes";"dérangeants";0;0;86830
"dérapant";"dérapante";"dérapantes";"dérapants";0;0;86831
"dératant";"dératante";"dératantes";"dératants";0;0;86833
"dérayant";"dérayante";"dérayantes";"dérayants";0;0;86835
"déréglementant";"déréglementante";"déréglementantes";"déréglementants";0;0;86837
"déréglant";"déréglante";"déréglantes";"déréglants";0;0;86838
"dérégulant";"dérégulante";"dérégulantes";"dérégulants";0;0;86839
"déreliant";"déreliante";"déreliantes";"déreliants";0;0;86840
"déridant";"déridante";"déridantes";"déridants";0;0;86842
"dérivant";"dérivante";"dérivantes";"dérivants";0;0;86843
"dérobant";"dérobante";"dérobantes";"dérobants";0;0;86844
"dérochant";"dérochante";"dérochantes";"dérochants";0;0;86845
"dérodant";"dérodante";"dérodantes";"dérodants";0;0;86846
"dérogeant";"dérogeante";"dérogeantes";"dérogeants";0;0;86847
"dérougissant";"dérougissante";"dérougissantes";"dérougissants";0;0;86848
"dérouillant";"dérouillante";"dérouillantes";"dérouillants";0;0;86849
"déroulant";"déroulante";"déroulantes";"déroulants";0;0;86850
"déroutant";"déroutante";"déroutantes";"déroutants";0;1;86851
"désâmant";"désâmante";"désâmantes";"désâmants";0;0;86881
"descellant";"descellante";"descellantes";"descellants";0;0;86906
"descendant";"descendante";"descendantes";"descendants";0;3;86907
"déshabillant";"déshabillante";"déshabillantes";"déshabillants";0;0;86976
"déshabituant";"déshabituante";"déshabituantes";"déshabituants";0;0;86977
"désherbant";"désherbante";"désherbantes";"désherbants";0;0;86978
"déshéritant";"déshéritante";"déshéritantes";"déshéritants";0;0;86979
"déshonorant";"déshonorante";"déshonorantes";"déshonorants";0;2;86980
"déshuilant";"déshuilante";"déshuilantes";"déshuilants";0;0;86981
"déshumidifiant";"déshumidifiante";"déshumidifiantes";"déshumidifiants";0;0;86983
"déshydratant";"déshydratante";"déshydratantes";"déshydratants";0;0;86984
"déshydrogénant";"déshydrogénante";"déshydrogénantes";"déshydrogénants";0;0;86985
"déshypothéquant";"déshypothéquante";"déshypothéquantes";"déshypothéquants";0;0;86986
"desquamant";"desquamante";"desquamantes";"desquamants";0;0;87026
"dessablant";"dessablante";"dessablantes";"dessablants";0;0;87027
"dessalant";"dessalante";"dessalantes";"dessalants";0;0;87029
"dessanglant";"dessanglante";"dessanglantes";"dessanglants";0;0;87030
"dessaoulant";"dessaoulante";"dessaoulantes";"dessaoulants";0;0;87031
"dessapant";"dessapante";"dessapantes";"dessapants";0;0;87032
"desséchant";"desséchante";"desséchantes";"desséchants";0;0;87033
"dessellant";"dessellante";"dessellantes";"dessellants";0;0;87034
"desserrant";"desserrante";"desserrantes";"desserrants";0;0;87035
"dessertissant";"dessertissante";"dessertissantes";"dessertissants";0;0;87036
"desservant";"desservante";"desservantes";"desservants";0;0;87037
"dessillant";"dessillante";"dessillantes";"dessillants";0;0;87038
"dessinant";"dessinante";"dessinantes";"dessinants";0;4;87039
"dessolant";"dessolante";"dessolantes";"dessolants";0;0;87040
"dessoudant";"dessoudante";"dessoudantes";"dessoudants";0;0;87041
"dessoulant";"dessoulante";"dessoulantes";"dessoulants";0;0;87042
"dessoélant";"dessoélante";"dessoélantes";"dessoélants";0;0;87043
"dessuintant";"dessuintante";"dessuintantes";"dessuintants";0;0;87044
"destinant";"destinante";"destinantes";"destinants";0;0;87047
"destituant";"destituante";"destituantes";"destituants";0;0;87048
"déstockant";"déstockante";"déstockantes";"déstockants";0;0;87049
"destructurant";"destructurante";"destructurantes";"destructurants";0;0;87050
"détachant";"détachante";"détachantes";"détachants";0;0;87056
"détaillant";"détaillante";"détaillantes";"détaillants";0;3;87057
"détalant";"détalante";"détalantes";"détalants";0;0;87058
"détallant";"détallante";"détallantes";"détallants";0;0;87059
"détapant";"détapante";"détapantes";"détapants";0;0;87060
"détapissant";"détapissante";"détapissantes";"détapissants";0;0;87061
"détartrant";"détartrante";"détartrantes";"détartrants";0;0;87062
"détaxant";"détaxante";"détaxantes";"détaxants";0;0;87063
"détectant";"détectante";"détectantes";"détectants";0;0;87064
"déteignant";"déteignante";"déteignantes";"déteignants";0;0;87065
"dételant";"dételante";"dételantes";"dételants";0;0;87066
"détendant";"détendante";"détendantes";"détendants";0;0;87067
"détenant";"détenante";"détenantes";"détenants";0;0;87068
"détergeant";"détergeante";"détergeantes";"détergeants";0;0;87069
"détériorant";"détériorante";"détériorantes";"détériorants";0;0;87070
"déterminant";"déterminante";"déterminantes";"déterminants";0;9;87071
"déterrant";"déterrante";"déterrantes";"déterrants";0;0;87072
"détestant";"détestante";"détestantes";"détestants";0;0;87073
"détirant";"détirante";"détirantes";"détirants";0;0;87074
"détissant";"détissante";"détissantes";"détissants";0;0;87075
"détitrant";"détitrante";"détitrantes";"détitrants";0;0;87076
"détonant";"détonante";"détonantes";"détonants";0;0;87077
"détonnelant";"détonnelante";"détonnelantes";"détonnelants";0;0;87078
"détonnant";"détonnante";"détonnantes";"détonnants";0;0;87079
"détordant";"détordante";"détordantes";"détordants";0;0;87080
"détorquant";"détorquante";"détorquantes";"détorquants";0;0;87081
"détortillant";"détortillante";"détortillantes";"détortillants";0;0;87082
"détourant";"détourante";"détourantes";"détourants";0;0;87083
"détournant";"détournante";"détournantes";"détournants";0;0;87084
"détoxiquant";"détoxiquante";"détoxiquantes";"détoxiquants";0;0;87085
"détractant";"détractante";"détractantes";"détractants";0;0;87086
"détranchant";"détranchante";"détranchantes";"détranchants";0;0;87087
"détraquant";"détraquante";"détraquantes";"détraquants";0;0;87089
"détrempant";"détrempante";"détrempantes";"détrempants";0;0;87090
"détrépant";"détrépante";"détrépantes";"détrépants";0;0;87091
"détressant";"détressante";"détressantes";"détressants";0;0;87092
"détricotant";"détricotante";"détricotantes";"détricotants";0;0;87093
"détrompant";"détrompante";"détrompantes";"détrompants";0;0;87094
"détronchant";"détronchante";"détronchantes";"détronchants";0;0;87095
"détrônant";"détrônante";"détrônantes";"détrônants";0;0;87096
"détroquant";"détroquante";"détroquantes";"détroquants";0;0;87097
"détroussant";"détroussante";"détroussantes";"détroussants";0;0;87098
"dévalant";"dévalante";"dévalantes";"dévalants";0;0;87100
"dévaluant";"dévaluante";"dévaluantes";"dévaluants";0;0;87103
"devançant";"devançante";"devançantes";"devançants";0;0;87104
"dévastant";"dévastante";"dévastantes";"dévastants";0;0;87106
"développant";"développante";"développantes";"développants";0;0;87107
"devenant";"devenante";"devenantes";"devenants";0;14;87108
"déventant";"déventante";"déventantes";"déventants";0;0;87109
"déverdissant";"déverdissante";"déverdissantes";"déverdissants";0;0;87110
"dévergondant";"dévergondante";"dévergondantes";"dévergondants";0;0;87111
"déverguant";"déverguante";"déverguantes";"déverguants";0;0;87112
"dévernissant";"dévernissante";"dévernissantes";"dévernissants";0;0;87113
"déverrouillant";"déverrouillante";"déverrouillantes";"déverrouillants";0;0;87114
"déversant";"déversante";"déversantes";"déversants";0;0;87115
"dévêtant";"dévêtante";"dévêtantes";"dévêtants";0;0;87116
"déviargeant";"déviargeante";"déviargeantes";"déviargeants";0;0;87117
"dévidant";"dévidante";"dévidantes";"dévidants";0;0;87118
"déviant";"déviante";"déviantes";"déviants";0;0;87119
"devinant";"devinante";"devinantes";"devinants";0;1;87120
"dévirant";"dévirante";"dévirantes";"dévirants";0;0;87121
"dévirolant";"dévirolante";"dévirolantes";"dévirolants";0;0;87124
"dévissant";"dévissante";"dévissantes";"dévissants";0;0;87127
"dévitrifiant";"dévitrifiante";"dévitrifiantes";"dévitrifiants";0;0;87129
"dévoilant";"dévoilante";"dévoilantes";"dévoilants";0;0;87130
"devant";"devante";"devantes";"devants";0;1308;87131
"dévoltant";"dévoltante";"dévoltantes";"dévoltants";0;0;87132
"dévorant";"dévorante";"dévorantes";"dévorants";0;1;87133
"dévouant";"dévouante";"dévouantes";"dévouants";0;0;87134
"dévoyant";"dévoyante";"dévoyantes";"dévoyants";0;0;87135
"dévrillant";"dévrillante";"dévrillantes";"dévrillants";0;0;87136
"diagnostiquant";"diagnostiquante";"diagnostiquantes";"diagnostiquants";0;0;87139
"dialoguant";"dialoguante";"dialoguantes";"dialoguants";0;0;87142
"diamantant";"diamantante";"diamantantes";"diamantants";0;0;87144
"diaphragmant";"diaphragmante";"diaphragmantes";"diaphragmants";0;0;87145
"diaprant";"diaprante";"diaprantes";"diaprants";0;0;87146
"dictant";"dictante";"dictantes";"dictants";0;0;87147
"diffamant";"diffamante";"diffamantes";"diffamants";0;0;87149
"différenciant";"différenciante";"différenciantes";"différenciants";0;0;87150
"différentiant";"différentiante";"différentiantes";"différentiants";0;0;87151
"différant";"différante";"différantes";"différants";0;0;87152
"difformant";"difformante";"difformantes";"difformants";0;0;87153
"diffractant";"diffractante";"diffractantes";"diffractants";0;0;87154
"diffuant";"diffuante";"diffuantes";"diffuants";0;0;87155
"digérant";"digérante";"digérantes";"digérants";0;0;87157
"digressant";"digressante";"digressantes";"digressants";0;0;87159
"dilacérant";"dilacérante";"dilacérantes";"dilacérants";0;0;87160
"dilapidant";"dilapidante";"dilapidantes";"dilapidants";0;0;87161
"dilatant";"dilatante";"dilatantes";"dilatants";0;0;87162
"diligentant";"diligentante";"diligentantes";"diligentants";0;0;87163
"diluant";"diluante";"diluantes";"diluants";0;2;87164
"dimensionnant";"dimensionnante";"dimensionnantes";"dimensionnants";0;0;87165
"diminuant";"diminuante";"diminuantes";"diminuants";0;10;87166
"dindonnant";"dindonnante";"dindonnantes";"dindonnants";0;0;87167
"dînant";"dînante";"dînantes";"dînants";0;0;87168
"dinguant";"dinguante";"dinguantes";"dinguants";0;0;87169
"diphtonguant";"diphtonguante";"diphtonguantes";"diphtonguants";0;0;87170
"diplômant";"diplômante";"diplômantes";"diplômants";0;0;87171
"dirigeant";"dirigeante";"dirigeantes";"dirigeants";0;21;87173
"discernant";"discernante";"discernantes";"discernants";0;0;87174
"disciplinant";"disciplinante";"disciplinantes";"disciplinants";0;0;87175
"discontinuant";"discontinuante";"discontinuantes";"discontinuants";0;0;87176
"disconvenant";"disconvenante";"disconvenantes";"disconvenants";0;0;87177
"discordant";"discordante";"discordantes";"discordants";0;4;87178
"discountant";"discountante";"discountantes";"discountants";0;0;87179
"discourant";"discourante";"discourantes";"discourants";0;0;87180
"discréditant";"discréditante";"discréditantes";"discréditants";0;0;87181
"discriminant";"discriminante";"discriminantes";"discriminants";0;7;87183
"disculpant";"disculpante";"disculpantes";"disculpants";0;0;87184
"discutaillant";"discutaillante";"discutaillantes";"discutaillants";0;0;87185
"discutant";"discutante";"discutantes";"discutants";0;4;87186
"disgraciant";"disgraciante";"disgraciantes";"disgraciants";0;0;87187
"disjoignant";"disjoignante";"disjoignantes";"disjoignants";0;0;87188
"disjonctant";"disjonctante";"disjonctantes";"disjonctants";0;0;87189
"disloquant";"disloquante";"disloquantes";"disloquants";0;0;87190
"disparaissant";"disparaissante";"disparaissantes";"disparaissants";0;0;87191
"dispatchant";"dispatchante";"dispatchantes";"dispatchants";0;0;87192
"dispensant";"dispensante";"dispensantes";"dispensants";0;1;87193
"dispersant";"dispersante";"dispersantes";"dispersants";0;6;87194
"disproportionnant";"disproportionnante";"disproportionnantes";"disproportionnants";0;0;87196
"disputaillant";"disputaillante";"disputaillantes";"disputaillants";0;0;87197
"disputant";"disputante";"disputantes";"disputants";0;1;87198
"disqualifiant";"disqualifiante";"disqualifiantes";"disqualifiants";0;0;87199
"disséminant";"disséminante";"disséminantes";"disséminants";0;0;87200
"disséquant";"disséquante";"disséquantes";"disséquants";0;0;87201
"dissertant";"dissertante";"dissertantes";"dissertants";0;0;87202
"dissimulant";"dissimulante";"dissimulantes";"dissimulants";0;2;87203
"dissipant";"dissipante";"dissipantes";"dissipants";0;0;87204
"dissociant";"dissociante";"dissociantes";"dissociants";0;0;87205
"dissonant";"dissonante";"dissonantes";"dissonants";0;0;87206
"dissolvant";"dissolvante";"dissolvantes";"dissolvants";0;1;87207
"dissuadant";"dissuadante";"dissuadantes";"dissuadants";0;2;87208
"distançant";"distançante";"distançantes";"distançants";0;0;87209
"distanciant";"distanciante";"distanciantes";"distanciants";0;0;87210
"distendant";"distendante";"distendantes";"distendants";0;0;87211
"distillant";"distillante";"distillantes";"distillants";0;0;87212
"distinguant";"distinguante";"distinguantes";"distinguants";0;47;87213
"distordant";"distordante";"distordantes";"distordants";0;0;87214
"distrayant";"distrayante";"distrayantes";"distrayants";0;0;87215
"distribuant";"distribuante";"distribuantes";"distribuants";0;0;87216
"divaguant";"divaguante";"divaguantes";"divaguants";0;0;87217
"divergeant";"divergeante";"divergeantes";"divergeants";0;0;87218
"diversifiant";"diversifiante";"diversifiantes";"diversifiants";0;0;87219
"divertissant";"divertissante";"divertissantes";"divertissants";0;0;87220
"divorçant";"divorçante";"divorçantes";"divorçants";0;0;87223
"divulguant";"divulguante";"divulguantes";"divulguants";0;0;87224
"documentant";"documentante";"documentantes";"documentants";0;0;87225
"dodelinant";"dodelinante";"dodelinantes";"dodelinants";0;0;87226
"dodichant";"dodichante";"dodichantes";"dodichants";0;0;87227
"doigtant";"doigtante";"doigtantes";"doigtants";0;0;87229
"dolant";"dolante";"dolantes";"dolants";0;0;87230
"domestiquant";"domestiquante";"domestiquantes";"domestiquants";0;0;87231
"domiciliant";"domiciliante";"domiciliantes";"domiciliants";0;0;87232
"dominant";"dominante";"dominantes";"dominants";0;9;87233
"domptant";"domptante";"domptantes";"domptants";0;0;87234
"donnant";"donnante";"donnantes";"donnants";0;101;87236
"dopant";"dopante";"dopantes";"dopants";0;0;87237
"dorant";"dorante";"dorantes";"dorants";0;0;87238
"dorlotant";"dorlotante";"dorlotantes";"dorlotants";0;0;87239
"dormant";"dormante";"dormantes";"dormants";0;7;87240
"dotant";"dotante";"dotantes";"dotants";0;2;87242
"doublant";"doublante";"doublantes";"doublants";0;3;87243
"doublonnant";"doublonnante";"doublonnantes";"doublonnants";0;0;87244
"douchant";"douchante";"douchantes";"douchants";0;0;87245
"doucissant";"doucissante";"doucissantes";"doucissants";0;0;87246
"douillant";"douillante";"douillantes";"douillants";0;0;87247
"doutant";"doutante";"doutantes";"doutants";0;0;87248
"drachant";"drachante";"drachantes";"drachants";0;0;87249
"dragéifiant";"dragéifiante";"dragéifiantes";"dragéifiants";0;0;87250
