"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"déprimé";"déprimée";"déprimées";"déprimés";0;1;101597
"déprogrammé";"déprogrammée";"déprogrammées";"déprogrammés";0;0;101599
"déprotégé";"déprotégée";"déprotégées";"déprotégés";0;0;101602
"dépucelé";"dépucelée";"dépucelées";"dépucelés";0;0;101603
"dépulpé";"dépulpée";"dépulpées";"dépulpés";0;0;101604
"dépuré";"dépurée";"dépurées";"dépurés";0;0;101605
"député";"députée";"députées";"députés";0;88;101606
"déqualifié";"déqualifiée";"déqualifiées";"déqualifiés";0;0;101607
"déquillé";"déquillée";"déquillées";"déquillés";0;0;101608
"déraciné";"déracinée";"déracinées";"déracinés";0;0;101609
"déradé";"déradée";"déradées";"déradés";0;0;101610
"déragé";"déragée";"déragées";"déragés";0;0;101611
"déraidi";"déraidie";"déraidies";"déraidis";0;0;101612
"déraillé";"déraillée";"déraillées";"déraillés";0;0;101613
"déramé";"déramée";"déramées";"déramés";0;0;101615
"dérangé";"dérangée";"dérangées";"dérangés";0;0;101616
"dérapé";"dérapée";"dérapées";"dérapés";0;0;101617
"dérasé";"dérasée";"dérasées";"dérasés";0;0;101618
"dératé";"dératée";"dératées";"dératés";0;0;101619
"dérayé";"dérayée";"dérayées";"dérayés";0;0;101621
"déréglementé";"déréglementée";"déréglementées";"déréglementés";0;0;101623
"déréglé";"déréglée";"déréglées";"déréglés";0;0;101624
"dérégulé";"dérégulée";"dérégulées";"dérégulés";0;0;101625
"dérelié";"déreliée";"déreliées";"déreliés";0;0;101626
"déridé";"déridée";"déridées";"déridés";0;0;101628
"dérivé";"dérivée";"dérivées";"dérivés";0;3;101629
"dérobé";"dérobée";"dérobées";"dérobés";0;2;101630
"déroché";"dérochée";"dérochées";"dérochés";0;0;101631
"dérodé";"dérodée";"dérodées";"dérodés";0;0;101632
"dérogé";"dérogée";"dérogées";"dérogés";0;0;101633
"dérougi";"dérougie";"dérougies";"dérougis";0;0;101634
"dérouillé";"dérouillée";"dérouillées";"dérouillés";0;0;101635
"déroulé";"déroulée";"déroulées";"déroulés";0;0;101636
"dérouté";"déroutée";"déroutées";"déroutés";0;0;101637
"désâmé";"désâmée";"désâmées";"désâmés";0;0;101667
"descellé";"descellée";"descellées";"descellés";0;0;101692
"descendu";"descendue";"descendues";"descendus";0;0;101693
"déshabillé";"déshabillée";"déshabillées";"déshabillés";0;1;101762
"déshabitué";"déshabituée";"déshabituées";"déshabitués";0;0;101763
"désherbé";"désherbée";"désherbées";"désherbés";0;0;101764
"déshérité";"déshéritée";"déshéritées";"déshérités";0;4;101765
"déshonoré";"déshonorée";"déshonorées";"déshonorés";0;0;101766
"déshuilé";"déshuilée";"déshuilées";"déshuilés";0;0;101767
"déshumidifié";"déshumidifiée";"déshumidifiées";"déshumidifiés";0;0;101769
"déshydraté";"déshydratée";"déshydratées";"déshydratés";0;4;101770
"déshydrogéné";"déshydrogénée";"déshydrogénées";"déshydrogénés";0;0;101771
"déshypothéqué";"déshypothéquée";"déshypothéquées";"déshypothéqués";0;0;101772
"desquamé";"desquamée";"desquamées";"desquamés";0;0;101812
"dessablé";"dessablée";"dessablées";"dessablés";0;0;101813
"dessaisi";"dessaisie";"dessaisies";"dessaisis";0;0;101814
"dessalé";"dessalée";"dessalées";"dessalés";0;0;101815
"dessanglé";"dessanglée";"dessanglées";"dessanglés";0;0;101816
"dessaoulé";"dessaoulée";"dessaoulées";"dessaoulés";0;0;101817
"dessapé";"dessapée";"dessapées";"dessapés";0;0;101818
"desséché";"desséchée";"desséchées";"desséchés";0;0;101819
"dessellé";"dessellée";"dessellées";"dessellés";0;0;101820
"desserré";"desserrée";"desserrées";"desserrés";0;0;101821
"desserti";"dessertie";"desserties";"dessertis";0;0;101822
"desservi";"desservie";"desservies";"desservis";0;0;101823
"dessillé";"dessillée";"dessillées";"dessillés";0;0;101824
"dessiné";"dessinée";"dessinées";"dessinés";0;8;101825
"dessolé";"dessolée";"dessolées";"dessolés";0;0;101826
"dessoudé";"dessoudée";"dessoudées";"dessoudés";0;0;101827
"dessoulé";"dessoulée";"dessoulées";"dessoulés";0;0;101828
"dessoélé";"dessoélée";"dessoélées";"dessoélés";0;0;101829
"dessuinté";"dessuintée";"dessuintées";"dessuintés";0;0;101830
"destiné";"destinée";"destinées";"destinés";0;0;101833
"destitué";"destituée";"destituées";"destitués";0;0;101834
"déstocké";"déstockée";"déstockées";"déstockés";0;0;101835
"destructuré";"destructurée";"destructurées";"destructurés";0;0;101836
"détaché";"détachée";"détachées";"détachés";0;14;101842
"détaillé";"détaillée";"détaillées";"détaillés";0;0;101843
"détalé";"détalée";"détalées";"détalés";0;0;101844
"détallé";"détallée";"détallées";"détallés";0;0;101845
"détapé";"détapée";"détapées";"détapés";0;0;101846
"détapissé";"détapissée";"détapissées";"détapissés";0;0;101847
"détartré";"détartrée";"détartrées";"détartrés";0;0;101848
"détaxé";"détaxée";"détaxées";"détaxés";0;0;101849
"détecté";"détectée";"détectées";"détectés";0;0;101850
"déteint";"déteinte";"déteintes";"déteints";0;0;101851
"dételé";"dételée";"dételées";"dételés";0;0;101852
"détendu";"détendue";"détendues";"détendus";0;5;101853
"détenu";"détenue";"détenues";"détenus";0;40;101854
"détergé";"détergée";"détergées";"détergés";0;0;101855
"détérioré";"détériorée";"détériorées";"détériorés";0;0;101856
"déterminé";"déterminée";"déterminées";"déterminés";0;64;101857
"déterré";"déterrée";"déterrées";"déterrés";0;0;101858
"détesté";"détestée";"détestées";"détestés";0;0;101859
"détiré";"détirée";"détirées";"détirés";0;0;101860
"détissé";"détissée";"détissées";"détissés";0;0;101861
"détitré";"détitrée";"détitrées";"détitrés";0;0;101862
"détoné";"détonée";"détonées";"détonés";0;0;101863
"détonnelé";"détonnelée";"détonnelées";"détonnelés";0;0;101864
"détonné";"détonnée";"détonnées";"détonnés";0;0;101865
"détordu";"détordue";"détordues";"détordus";0;0;101866
"détorqué";"détorquée";"détorquées";"détorqués";0;0;101867
"détortillé";"détortillée";"détortillées";"détortillés";0;0;101868
"détouré";"détourée";"détourées";"détourés";0;0;101869
"détourné";"détournée";"détournées";"détournés";0;8;101870
"détoxiqué";"détoxiquée";"détoxiquées";"détoxiqués";0;0;101871
"détracté";"détractée";"détractées";"détractés";0;0;101872
"détranché";"détranchée";"détranchées";"détranchés";0;0;101873
"détransposé";"détransposée";"détransposées";"détransposés";0;0;101874
"détraqué";"détraquée";"détraquées";"détraqués";0;3;101875
"détrempé";"détrempée";"détrempées";"détrempés";0;0;101876
"détrépé";"détrépée";"détrépées";"détrépés";0;0;101877
"détressé";"détressée";"détressées";"détressés";0;0;101878
"détricoté";"détricotée";"détricotées";"détricotés";0;0;101879
"détrompé";"détrompée";"détrompées";"détrompés";0;0;101880
"détronché";"détronchée";"détronchées";"détronchés";0;0;101881
"détrôné";"détrônée";"détrônées";"détrônés";0;0;101882
"détroqué";"détroquée";"détroquées";"détroqués";0;0;101883
"détroussé";"détroussée";"détroussées";"détroussés";0;0;101884
"détruit";"détruite";"détruites";"détruits";0;0;101885
"dévalé";"dévalée";"dévalées";"dévalés";0;0;101886
"dévalué";"dévaluée";"dévaluées";"dévalués";0;0;101889
"devancé";"devancée";"devancées";"devancés";0;0;101890
"dévasé";"dévasée";"dévasées";"dévasés";0;0;101891
"dévasté";"dévastée";"dévastées";"dévastés";0;0;101892
"développé";"développée";"développées";"développés";0;0;101893
"devenu";"devenue";"devenues";"devenus";0;84;101894
"déventé";"déventée";"déventées";"déventés";0;0;101895
"déverdi";"déverdie";"déverdies";"déverdis";0;0;101896
"dévergondé";"dévergondée";"dévergondées";"dévergondés";0;0;101897
"dévergué";"déverguée";"déverguées";"dévergués";0;0;101898
"déverni";"dévernie";"dévernies";"dévernis";0;0;101899
"déverrouillé";"déverrouillée";"déverrouillées";"déverrouillés";0;0;101900
"déversé";"déversée";"déversées";"déversés";0;0;101901
"dévêtu";"dévêtue";"dévêtues";"dévêtus";0;0;101902
"déviargé";"déviargée";"déviargées";"déviargés";0;0;101903
"dévidé";"dévidée";"dévidées";"dévidés";0;0;101904
"dévié";"déviée";"déviées";"déviés";0;0;101905
"deviné";"devinée";"devinées";"devinés";0;0;101906
"déviré";"dévirée";"dévirées";"dévirés";0;0;101907
"dévirolé";"dévirolée";"dévirolées";"dévirolés";0;0;101910
"dévissé";"dévissée";"dévissées";"dévissés";0;0;101913
"dévitrifié";"dévitrifiée";"dévitrifiées";"dévitrifiés";0;0;101915
"dévoilé";"dévoilée";"dévoilées";"dévoilés";0;0;101916
"dé";"dée";"dées";"dés";0;0;101917
"dévolté";"dévoltée";"dévoltées";"dévoltés";0;0;101918
"dévoré";"dévorée";"dévorées";"dévorés";0;0;101919
"dévoué";"dévouée";"dévouées";"dévoués";0;9;101920
"dévoyé";"dévoyée";"dévoyées";"dévoyés";0;1;101921
"dévrillé";"dévrillée";"dévrillées";"dévrillés";0;0;101922
"diagnostiqué";"diagnostiquée";"diagnostiquées";"diagnostiqués";0;0;101925
"dialogué";"dialoguée";"dialoguées";"dialogués";0;0;101928
"dialysé";"dialysée";"dialysées";"dialysés";0;0;101929
"diamanté";"diamantée";"diamantées";"diamantés";0;0;101930
"diaphragmé";"diaphragmée";"diaphragmées";"diaphragmés";0;0;101931
"diapré";"diaprée";"diaprées";"diaprés";0;1;101932
"dicté";"dictée";"dictées";"dictés";0;0;101933
"diésé";"diésée";"diésées";"diésés";0;0;101934
"diffamé";"diffamée";"diffamées";"diffamés";0;0;101935
"différencié";"différenciée";"différenciées";"différenciés";0;0;101936
"différentié";"différentiée";"différentiées";"différentiés";0;0;101937
"différé";"différée";"différées";"différés";0;5;101938
"difformé";"difformée";"difformées";"difformés";0;0;101939
"diffracté";"diffractée";"diffractées";"diffractés";0;0;101940
"diffué";"diffuée";"diffuées";"diffués";0;0;101941
"diffusé";"diffusée";"diffusées";"diffusés";0;0;101942
"digéré";"digérée";"digérées";"digérés";0;0;101943
"digressé";"digressée";"digressées";"digressés";0;0;101945
"dilacéré";"dilacérée";"dilacérées";"dilacérés";0;0;101946
"dilapidé";"dilapidée";"dilapidées";"dilapidés";0;0;101947
"dilaté";"dilatée";"dilatées";"dilatés";0;0;101948
"diligenté";"diligentée";"diligentées";"diligentés";0;0;101949
"dilué";"diluée";"diluées";"dilués";0;0;101950
"dimensionné";"dimensionnée";"dimensionnées";"dimensionnés";0;0;101951
"diminué";"diminuée";"diminuées";"diminués";0;0;101952
"dindonné";"dindonnée";"dindonnées";"dindonnés";0;0;101953
"dîné";"dînée";"dînées";"dînés";0;0;101954
"dingué";"dinguée";"dinguées";"dingués";0;0;101955
"diphtongué";"diphtonguée";"diphtonguées";"diphtongués";0;0;101956
"diplômé";"diplômée";"diplômées";"diplômés";0;24;101957
"dit";"dite";"dites";"dits";0;737;101958
"dirigé";"dirigée";"dirigées";"dirigés";0;37;101959
"discerné";"discernée";"discernées";"discernés";0;0;101960
"discipliné";"disciplinée";"disciplinées";"disciplinés";0;4;101961
"discontinué";"discontinuée";"discontinuées";"discontinués";0;0;101962
"disconvenu";"disconvenue";"disconvenues";"disconvenus";0;0;101963
"discordé";"discordée";"discordées";"discordés";0;0;101964
"discounté";"discountée";"discountées";"discountés";0;0;101965
"discouru";"discourue";"discourues";"discourus";0;0;101966
"discrédité";"discréditée";"discréditées";"discrédités";0;0;101967
"discriminé";"discriminée";"discriminées";"discriminés";0;0;101969
"disculpé";"disculpée";"disculpées";"disculpés";0;0;101970
"discutaillé";"discutaillée";"discutaillées";"discutaillés";0;0;101971
"discuté";"discutée";"discutées";"discutés";0;19;101972
"disgracié";"disgraciée";"disgraciées";"disgraciés";0;0;101973
"disjoint";"disjointe";"disjointes";"disjoints";0;2;101974
"disjoncté";"disjonctée";"disjonctées";"disjonctés";0;0;101975
"disloqué";"disloquée";"disloquées";"disloqués";0;0;101976
"disparu";"disparue";"disparues";"disparus";0;26;101977
"dispatché";"dispatchée";"dispatchées";"dispatchés";0;0;101978
"dispensé";"dispensée";"dispensées";"dispensés";0;0;101979
"dispersé";"dispersée";"dispersées";"dispersés";0;0;101980
"disposé";"disposée";"disposées";"disposés";0;38;101981
"disproportionné";"disproportionnée";"disproportionnées";"disproportionnés";0;1;101982
"disputaillé";"disputaillée";"disputaillées";"disputaillés";0;0;101983
"disputé";"disputée";"disputées";"disputés";0;0;101984
"disqualifié";"disqualifiée";"disqualifiées";"disqualifiés";0;0;101985
"disséminé";"disséminée";"disséminées";"disséminés";0;0;101986
"disséqué";"disséquée";"disséquées";"disséqués";0;0;101987
"disserté";"dissertée";"dissertées";"dissertés";0;0;101988
"dissimulé";"dissimulée";"dissimulées";"dissimulés";0;7;101989
"dissipé";"dissipée";"dissipées";"dissipés";0;1;101990
"dissocié";"dissociée";"dissociées";"dissociés";0;0;101991
"dissoné";"dissonée";"dissonées";"dissonés";0;0;101992
"dissous";"dissouse";"dissouses";"dissouss";0;2;101993
"dissuadé";"dissuadée";"dissuadées";"dissuadés";0;0;101994
"distancé";"distancée";"distancées";"distancés";0;0;101995
"distancié";"distanciée";"distanciées";"distanciés";0;0;101996
"distendu";"distendue";"distendues";"distendus";0;0;101997
"distillé";"distillée";"distillées";"distillés";0;0;101998
"distingué";"distinguée";"distinguées";"distingués";0;11;101999
"distordu";"distordue";"distordues";"distordus";0;0;102000
"distrait";"distraite";"distraites";"distraits";0;8;102001
"distribué";"distribuée";"distribuées";"distribués";0;0;102002
"divagué";"divaguée";"divaguées";"divagués";0;0;102003
"divergé";"divergée";"divergées";"divergés";0;0;102004
"diversifié";"diversifiée";"diversifiées";"diversifiés";0;0;102005
"diverti";"divertie";"diverties";"divertis";0;0;102006
"divorcé";"divorcée";"divorcées";"divorcés";0;4;102009
"divulgué";"divulguée";"divulguées";"divulgués";0;0;102010
"documenté";"documentée";"documentées";"documentés";0;0;102011
"dodeliné";"dodelinée";"dodelinées";"dodelinés";0;0;102012
"dodiché";"dodichée";"dodichées";"dodichés";0;0;102013
"doigté";"doigtée";"doigtées";"doigtés";0;2;102015
"dolé";"dolée";"dolées";"dolés";0;0;102016
"domestiqué";"domestiquée";"domestiquées";"domestiqués";0;0;102017
"domicilié";"domiciliée";"domiciliées";"domiciliés";0;7;102018
"dominé";"dominée";"dominées";"dominés";0;0;102019
"dompté";"domptée";"domptées";"domptés";0;0;102020
"donné";"donnée";"données";"donnés";0;39;102022
"dopé";"dopée";"dopées";"dopés";0;0;102023
"doré";"dorée";"dorées";"dorés";0;21;102024
"dorloté";"dorlotée";"dorlotées";"dorlotés";0;0;102025
"dormi";"dormie";"dormies";"dormis";0;0;102026
"dosé";"dosée";"dosées";"dosés";0;0;102027
"doté";"dotée";"dotées";"dotés";0;0;102028
"doublé";"doublée";"doublées";"doublés";0;6;102029
"doublonné";"doublonnée";"doublonnées";"doublonnés";0;0;102030
"douché";"douchée";"douchées";"douchés";0;0;102031
"douci";"doucie";"doucies";"doucis";0;0;102032
"doué";"douée";"douées";"doués";0;33;102033
"douillé";"douillée";"douillées";"douillés";0;0;102034
"douté";"doutée";"doutées";"doutés";0;0;102035
"draché";"drachée";"drachées";"drachés";0;0;102036
"dragéifié";"dragéifiée";"dragéifiées";"dragéifiés";0;0;102037
"drageonné";"drageonnée";"drageonnées";"drageonnés";0;0;102038
"dragué";"draguée";"draguées";"dragués";0;0;102039
"drainé";"drainée";"drainées";"drainés";0;0;102040
"drapelé";"drapelée";"drapelées";"drapelés";0;0;102042
"drapé";"drapée";"drapées";"drapés";0;3;102043
"dravé";"dravée";"dravées";"dravés";0;0;102044
"drayé";"drayée";"drayées";"drayés";0;0;102045
"dressé";"dressée";"dressées";"dressés";0;0;102046
"dribblé";"dribblée";"dribblées";"dribblés";0;0;102047
"driblé";"driblée";"driblées";"driblés";0;0;102048
"drillé";"drillée";"drillées";"drillés";0;0;102049
"drivé";"drivée";"drivées";"drivés";0;0;102050
"drogué";"droguée";"droguées";"drogués";0;0;102051
"dropé";"dropée";"dropées";"dropés";0;0;102052
"droppé";"droppée";"droppées";"droppés";0;0;102053
"drossé";"drossée";"drossées";"drossés";0;0;102054
"dudgeonné";"dudgeonnée";"dudgeonnées";"dudgeonnés";0;0;102055
"dulcifié";"dulcifiée";"dulcifiées";"dulcifiés";0;0;102056
"dupé";"dupée";"dupées";"dupés";0;0;102057
"duplexé";"duplexée";"duplexées";"duplexés";0;0;102058
"dupliqué";"dupliquée";"dupliquées";"dupliqués";0;0;102059
"durci";"durcie";"durcies";"durcis";0;2;102060
"duré";"durée";"durées";"durés";0;0;102061
"duveté";"duvetée";"duvetées";"duvetés";0;0;102062
"dynamité";"dynamitée";"dynamitées";"dynamités";0;1;102064
"ébahi";"ébahie";"ébahies";"ébahis";0;0;102065
"ébarbé";"ébarbée";"ébarbées";"ébarbés";0;0;102066
"ébattu";"ébattue";"ébattues";"ébattus";0;0;102067
"ébaubi";"ébaubie";"ébaubies";"ébaubis";0;0;102068
"ébauché";"ébauchée";"ébauchées";"ébauchés";0;0;102069
"ébaudi";"ébaudie";"ébaudies";"ébaudis";0;0;102070
"ébavuré";"ébavurée";"ébavurées";"ébavurés";0;0;102071
"éberlué";"éberluée";"éberluées";"éberlués";0;3;102072
"ébloui";"éblouie";"éblouies";"éblouis";0;0;102074
"éborgné";"éborgnée";"éborgnées";"éborgnés";0;0;102075
"ébossé";"ébossée";"ébossées";"ébossés";0;0;102076
"éboué";"ébouée";"ébouées";"éboués";0;0;102077
"ébouillanté";"ébouillantée";"ébouillantées";"ébouillantés";0;0;102078
"éboulé";"éboulée";"éboulées";"éboulés";0;0;102079
"ébourgeonné";"ébourgeonnée";"ébourgeonnées";"ébourgeonnés";0;0;102080
"ébouriffé";"ébouriffée";"ébouriffées";"ébouriffés";0;3;102081
"ébourré";"ébourrée";"ébourrées";"ébourrés";0;0;102082
"ébousé";"ébousée";"ébousées";"ébousés";0;0;102083
"ébouté";"éboutée";"éboutées";"éboutés";0;0;102085
"ébranché";"ébranchée";"ébranchées";"ébranchés";0;0;102087
"ébranlé";"ébranlée";"ébranlées";"ébranlés";0;0;102088
"ébrasé";"ébrasée";"ébrasées";"ébrasés";0;0;102089
"ébréché";"ébréchée";"ébréchées";"ébréchés";0;0;102090
"ébroudi";"ébroudie";"ébroudies";"ébroudis";0;0;102091
"ébroué";"ébrouée";"ébrouées";"ébroués";0;0;102092
"ébruité";"ébruitée";"ébruitées";"ébruités";0;0;102093
"ébruté";"ébrutée";"ébrutées";"ébrutés";0;0;102094
"écaboché";"écabochée";"écabochées";"écabochés";0;0;102095
"écaché";"écachée";"écachées";"écachés";0;0;102096
"écaffé";"écaffée";"écaffées";"écaffés";0;0;102097
"écaillé";"écaillée";"écaillées";"écaillés";0;0;102098
"écalé";"écalée";"écalées";"écalés";0;0;102099
"écangué";"écanguée";"écanguées";"écangués";0;0;102100
"écarné";"écarnée";"écarnées";"écarnés";0;0;102101
"écarquillé";"écarquillée";"écarquillées";"écarquillés";0;0;102102
"écartelé";"écartelée";"écartelées";"écartelés";0;0;102103
"écarté";"écartée";"écartées";"écartés";0;4;102104
"écartillé";"écartillée";"écartillées";"écartillés";0;0;102105
"écati";"écatie";"écaties";"écatis";0;0;102106
"échafaudé";"échafaudée";"échafaudées";"échafaudés";0;0;102107
"échalassé";"échalassée";"échalassées";"échalassés";0;0;102108
"échampi";"échampie";"échampies";"échampis";0;0;102109
"échancré";"échancrée";"échancrées";"échancrés";0;1;102110
"échanfreiné";"échanfreinée";"échanfreinées";"échanfreinés";0;0;102111
"échangé";"échangée";"échangées";"échangés";0;0;102112
"échantillonné";"échantillonnée";"échantillonnées";"échantillonnés";0;0;102113
"échappé";"échappée";"échappées";"échappés";0;0;102114
"échardonné";"échardonnée";"échardonnées";"échardonnés";0;0;102115
"écharné";"écharnée";"écharnées";"écharnés";0;0;102116
"écharogné";"écharognée";"écharognées";"écharognés";0;0;102117
"écharpé";"écharpée";"écharpées";"écharpés";0;0;102118
"échaudé";"échaudée";"échaudées";"échaudés";0;0;102119
"échauffé";"échauffée";"échauffées";"échauffés";0;0;102120
"échaulé";"échaulée";"échaulées";"échaulés";0;0;102121
"échaumé";"échaumée";"échaumées";"échaumés";0;0;102122
"échelonné";"échelonnée";"échelonnées";"échelonnés";0;0;102123
"échenillé";"échenillée";"échenillées";"échenillés";0;0;102124
"éché";"échée";"échées";"échés";0;0;102125
"échevelé";"échevelée";"échevelées";"échevelés";0;2;102126
"échiné";"échinée";"échinées";"échinés";0;0;102127
"échu";"échue";"échues";"échus";0;0;102128
"échoppé";"échoppée";"échoppées";"échoppés";0;0;102129
"échoué";"échouée";"échouées";"échoués";0;0;102130
"écimé";"écimée";"écimées";"écimés";0;0;102131
"éclaboussé";"éclaboussée";"éclaboussées";"éclaboussés";0;0;102132
"éclairci";"éclaircie";"éclaircies";"éclaircis";0;0;102133
"éclairé";"éclairée";"éclairées";"éclairés";0;14;102134
"éclaté";"éclatée";"éclatées";"éclatés";0;0;102135
"éclipsé";"éclipsée";"éclipsées";"éclipsés";0;0;102136
"éclissé";"éclissée";"éclissées";"éclissés";0;0;102137
"éclopé";"éclopée";"éclopées";"éclopés";0;0;102138
"éclos";"éclose";"écloses";"écloss";0;0;102139
"éclusé";"éclusée";"éclusées";"éclusés";0;0;102140
"écobué";"écobuée";"écobuées";"écobués";0;0;102141
"écoeuré";"écoeurée";"écoeurées";"écoeurés";0;0;102142
"éconduit";"éconduite";"éconduites";"éconduits";0;0;102143
"écopé";"écopée";"écopées";"écopés";0;0;102145
"écorcé";"écorcée";"écorcées";"écorcés";0;0;102146
"écorché";"écorchée";"écorchées";"écorchés";0;0;102147
"écoré";"écorée";"écorées";"écorés";0;0;102148
"écorné";"écornée";"écornées";"écornés";0;0;102149
"écorniflé";"écorniflée";"écorniflées";"écorniflés";0;0;102150
"écossé";"écossée";"écossées";"écossés";0;0;102151
"écôté";"écôtée";"écôtées";"écôtés";0;0;102152
"écoulé";"écoulée";"écoulées";"écoulés";0;0;102153
"écourté";"écourtée";"écourtées";"écourtés";0;0;102154
"écourtiché";"écourtichée";"écourtichées";"écourtichés";0;0;102155
"écouté";"écoutée";"écoutées";"écoutés";0;0;102156
"écouvillonné";"écouvillonnée";"écouvillonnées";"écouvillonnés";0;0;102157
"écrabouillé";"écrabouillée";"écrabouillées";"écrabouillés";0;0;102158
"écrapouté";"écrapoutée";"écrapoutées";"écrapoutés";0;0;102159
"écrasé";"écrasée";"écrasées";"écrasés";0;18;102160
"écréanché";"écréanchée";"écréanchées";"écréanchés";0;0;102161
"écrémé";"écrémée";"écrémées";"écrémés";0;1;102162
"écrêté";"écrêtée";"écrêtées";"écrêtés";0;0;102163
"écrié";"écriée";"écriées";"écriés";0;0;102164
"écrit";"écrite";"écrites";"écrits";0;16;102165
"écrivaillé";"écrivaillée";"écrivaillées";"écrivaillés";0;0;102166
"écrivassé";"écrivassée";"écrivassées";"écrivassés";0;0;102167
"écroué";"écrouée";"écrouées";"écroués";0;0;102168
"écroui";"écrouie";"écrouies";"écrouis";0;0;102169
"écroulé";"écroulée";"écroulées";"écroulés";0;0;102170
"écroété";"écroétée";"écroétées";"écroétés";0;0;102171
"écuissé";"écuissée";"écuissées";"écuissés";0;0;102172
"éculé";"éculée";"éculées";"éculés";0;3;102173
"écumé";"écumée";"écumées";"écumés";0;0;102174
"écuré";"écurée";"écurées";"écurés";0;0;102175
"écussonné";"écussonnée";"écussonnées";"écussonnés";0;0;102176
"édenté";"édentée";"édentées";"édentés";0;0;102178
"édicté";"édictée";"édictées";"édictés";0;0;102179
"édifié";"édifiée";"édifiées";"édifiés";0;0;102180
"édité";"éditée";"éditées";"édités";0;0;102181
"éditionné";"éditionnée";"éditionnées";"éditionnés";0;0;102182
"édulcoré";"édulcorée";"édulcorées";"édulcorés";0;0;102183
"éduqué";"éduquée";"éduquées";"éduqués";0;0;102184
"éfaufilé";"éfaufilée";"éfaufilées";"éfaufilés";0;0;102185
"effacé";"effacée";"effacées";"effacés";0;7;102186
"effané";"effanée";"effanées";"effanés";0;0;102187
"effardoché";"effardochée";"effardochées";"effardochés";0;0;102188
"effaré";"effarée";"effarées";"effarés";0;1;102189
"effarouché";"effarouchée";"effarouchées";"effarouchés";0;0;102190
"effectué";"effectuée";"effectuées";"effectués";0;0;102191
"efféminé";"efféminée";"efféminées";"efféminés";0;3;102192
"effeuillé";"effeuillée";"effeuillées";"effeuillés";0;0;102193
"effigié";"effigiée";"effigiées";"effigiés";0;0;102194
"effilé";"effilée";"effilées";"effilés";0;0;102195
"effilloché";"effillochée";"effillochées";"effillochés";0;0;102196
"effiloché";"effilochée";"effilochées";"effilochés";0;0;102197
"effiloqué";"effiloquée";"effiloquées";"effiloqués";0;0;102198
"efflanqué";"efflanquée";"efflanquées";"efflanqués";0;2;102199
"effleuré";"effleurée";"effleurées";"effleurés";0;0;102200
"effleuri";"effleurie";"effleuries";"effleuris";0;0;102201
"effluvé";"effluvée";"effluvées";"effluvés";0;0;102202
"effoiré";"effoirée";"effoirées";"effoirés";0;0;102203
"effondré";"effondrée";"effondrées";"effondrés";0;0;102204
"efforcé";"efforcée";"efforcées";"efforcés";0;0;102205
"effrangé";"effrangée";"effrangées";"effrangés";0;0;102206
"effrayé";"effrayée";"effrayées";"effrayés";0;7;102207
"effrité";"effritée";"effritées";"effrités";0;0;102208
"égaillé";"égaillée";"égaillées";"égaillés";0;0;102209
"égalé";"égalée";"égalées";"égalés";0;0;102210
"égaré";"égarée";"égarées";"égarés";0;13;102212
"égayé";"égayée";"égayées";"égayés";0;0;102213
"égermé";"égermée";"égermées";"égermés";0;0;102214
"égorgé";"égorgée";"égorgées";"égorgés";0;0;102215
"égoutté";"égouttée";"égouttées";"égouttés";0;0;102217
"égrainé";"égrainée";"égrainées";"égrainés";0;0;102218
"égrappé";"égrappée";"égrappées";"égrappés";0;0;102219
"égratigné";"égratignée";"égratignées";"égratignés";0;0;102220
"égravillonné";"égravillonnée";"égravillonnées";"égravillonnés";0;0;102221
"égrené";"égrenée";"égrenées";"égrenés";0;0;102222
"égrugé";"égrugée";"égrugées";"égrugés";0;0;102224
"égueulé";"égueulée";"égueulées";"égueulés";0;0;102225
"éjaculé";"éjaculée";"éjaculées";"éjaculés";0;0;102226
"éjarré";"éjarrée";"éjarrées";"éjarrés";0;0;102228
"éjecté";"éjectée";"éjectées";"éjectés";0;0;102229
"éjointé";"éjointée";"éjointées";"éjointés";0;0;102230
"élaboré";"élaborée";"élaborées";"élaborés";0;0;102231
"élagué";"élaguée";"élaguées";"élagués";0;0;102232
"élancé";"élancée";"élancées";"élancés";0;5;102233
"élargi";"élargie";"élargies";"élargis";0;0;102234
"élargli";"élarglie";"élarglies";"élarglis";0;0;102235
"élavé";"élavée";"élavées";"élavés";0;0;102236
"électrifié";"électrifiée";"électrifiées";"électrifiés";0;0;102237
"électrocuté";"électrocutée";"électrocutées";"électrocutés";0;0;102239
"électrolysé";"électrolysée";"électrolysées";"électrolysés";0;0;102240
"élégi";"élégie";"élégies";"élégis";0;0;102242
"élevé";"élevée";"élevées";"élevés";0;137;102243
"élidé";"élidée";"élidées";"élidés";0;0;102244
"élié";"éliée";"éliées";"éliés";0;0;102245
"élimé";"élimée";"élimées";"élimés";0;0;102246
"éliminé";"éliminée";"éliminées";"éliminés";0;0;102247
"élingué";"élinguée";"élinguées";"élingués";0;0;102248
"élu";"élue";"élues";"élus";0;0;102249
"éloigné";"éloignée";"éloignées";"éloignés";0;36;102250
"élongé";"élongée";"élongées";"élongés";0;0;102251
"élucidé";"élucidée";"élucidées";"élucidés";0;0;102252
"élucubré";"élucubrée";"élucubrées";"élucubrés";0;0;102253
"éludé";"éludée";"éludées";"éludés";0;0;102254
